{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'classification',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.2159659365648898, "dev_loss": 2.9536829441785812, "epoch": 0, "train_acc": 0.14954923717886459, "train_loss": 3.2121158203140636}
{"dev_acc": 0.22619447577917606, "dev_loss": 2.9119453653693199, "epoch": 1, "train_acc": 0.1907510508998389, "train_loss": 3.0288312239725084}
{"dev_acc": 0.25496189657491697, "dev_loss": 2.9229198296864829, "epoch": 2, "train_acc": 0.20478741192472577, "train_loss": 2.9865559613118404}
{"dev_acc": 0.25625316047239211, "dev_loss": 2.8475805496176085, "epoch": 3, "train_acc": 0.23441479662088249, "train_loss": 2.9042361896546161}
{"dev_acc": 0.25257744876130322, "dev_loss": 2.8094791757563748, "epoch": 4, "train_acc": 0.27688169941637891, "train_loss": 2.7209035236327375}
{"dev_acc": 0.25914579935779436, "dev_loss": 2.7850114131967225, "epoch": 5, "train_acc": 0.26761289892701412, "train_loss": 2.6595130816834871}
{"dev_acc": 0.26445323576936469, "dev_loss": 2.7819844335317612, "epoch": 6, "train_acc": 0.26202124963563667, "train_loss": 2.5335114793699294}
{"dev_acc": 0.25184854109668603, "dev_loss": 2.7452817683418593, "epoch": 7, "train_acc": 0.35709114259122726, "train_loss": 2.3909494007220036}
{"dev_acc": 0.26672548824009434, "dev_loss": 2.7048549118141332, "epoch": 8, "train_acc": 0.38121962175856977, "train_loss": 2.3242573611071853}
{"dev_acc": 0.26527346255201328, "dev_loss": 2.6406222283840179, "epoch": 9, "train_acc": 0.40543238139780102, "train_loss": 2.2035152252580299}
{"dev_acc": 0.27842585400281544, "dev_loss": 2.6050460835297904, "epoch": 10, "train_acc": 0.48839102279979363, "train_loss": 2.0476539027495462}
{"dev_acc": 0.27525618481495956, "dev_loss": 2.6318689460555711, "epoch": 11, "train_acc": 0.45191832431535989, "train_loss": 2.0768153323013276}
{"dev_acc": 0.28067270808716988, "dev_loss": 2.6116562454650798, "epoch": 12, "train_acc": 0.51220419173629217, "train_loss": 1.9513003419412942}
{"dev_acc": 0.29820662035217976, "dev_loss": 2.5557459803918996, "epoch": 13, "train_acc": 0.50168243031420789, "train_loss": 1.8524659923964837}
{"dev_acc": 0.27760232983025096, "dev_loss": 2.5408419308563075, "epoch": 14, "train_acc": 0.50497809182470077, "train_loss": 1.8578022441780957}
{"dev_acc": 0.29682068442163151, "dev_loss": 2.5400913500537476, "epoch": 15, "train_acc": 0.54741070144916015, "train_loss": 1.8174210873539332}
{"dev_acc": 0.29143983666789108, "dev_loss": 2.5298108384013176, "epoch": 16, "train_acc": 0.57102714739051752, "train_loss": 1.7715587479169252}
{"dev_acc": 0.30061882017004121, "dev_loss": 2.5276142659907541, "epoch": 17, "train_acc": 0.55036163997804721, "train_loss": 1.7660158782830981}
{"dev_acc": 0.29448486337132185, "dev_loss": 2.5309596074124179, "epoch": 18, "train_acc": 0.57818082817993655, "train_loss": 1.6421472170069569}
{"dev_acc": 0.30111773798769154, "dev_loss": 2.499955240637064, "epoch": 19, "train_acc": 0.57320804992236152, "train_loss": 1.6435853812049648}
{"dev_acc": 0.3017144790541002, "dev_loss": 2.4895802202324071, "epoch": 20, "train_acc": 0.60330222232777886, "train_loss": 1.534258498764429}
{"dev_acc": 0.30502072650440948, "dev_loss": 2.4869186049327254, "epoch": 21, "train_acc": 0.62515749046955893, "train_loss": 1.5061384158544853}
{"dev_acc": 0.30737963296646958, "dev_loss": 2.4840878934289017, "epoch": 22, "train_acc": 0.61422013655891783, "train_loss": 1.515103653546606}
{"dev_acc": 0.30215448650451765, "dev_loss": 2.4856930673122406, "epoch": 23, "train_acc": 0.64521555944397901, "train_loss": 1.473773260081767}
{"dev_acc": 0.32696618842828779, "dev_loss": 2.4702838016673923, "epoch": 24, "train_acc": 0.66293012647431582, "train_loss": 1.4095326701759314}
{"dev_acc": 0.31965449042278554, "dev_loss": 2.478318823656688, "epoch": 25, "train_acc": 0.64550078859238191, "train_loss": 1.3849540619698704}
{"dev_acc": 0.33927936870977882, "dev_loss": 2.4616508828476071, "epoch": 26, "train_acc": 0.65419862850805988, "train_loss": 1.3341112888463942}
{"dev_acc": 0.33723857466232537, "dev_loss": 2.479084437713027, "epoch": 27, "train_acc": 0.67130560132904338, "train_loss": 1.3779003552970339}
{"dev_acc": 0.32888564406615339, "dev_loss": 2.4579007957751551, "epoch": 28, "train_acc": 0.66583674623106659, "train_loss": 1.3310455536759902}
{"dev_acc": 0.31329612863943618, "dev_loss": 2.439950960998734, "epoch": 29, "train_acc": 0.66255789812668653, "train_loss": 1.3368145126818878}
{"dev_acc": 0.32083562042484354, "dev_loss": 2.4148214367839196, "epoch": 30, "train_acc": 0.65965744630314316, "train_loss": 1.3265881086928679}
{"dev_acc": 0.32947165747354062, "dev_loss": 2.4095030090150735, "epoch": 31, "train_acc": 0.68239812018535762, "train_loss": 1.211634040184197}
{"dev_acc": 0.32806771293554643, "dev_loss": 2.4301702108544609, "epoch": 32, "train_acc": 0.69381754133200779, "train_loss": 1.2238963079241822}
{"dev_acc": 0.32257655383862377, "dev_loss": 2.4340788379001119, "epoch": 33, "train_acc": 0.69792837601507307, "train_loss": 1.2796547906969475}
{"dev_acc": 0.32911536996380281, "dev_loss": 2.4312639737812183, "epoch": 34, "train_acc": 0.68714341518569511, "train_loss": 1.2040092118359247}
{"dev_acc": 0.33673564962001795, "dev_loss": 2.4298148144346974, "epoch": 35, "train_acc": 0.70129624721840145, "train_loss": 1.2006519132400635}
{"dev_acc": 0.32723384745582723, "dev_loss": 2.428386798283706, "epoch": 36, "train_acc": 0.70045882807115445, "train_loss": 1.2107048844813644}
{"dev_acc": 0.33058708595357927, "dev_loss": 2.3961707092821598, "epoch": 37, "train_acc": 0.71176437061581654, "train_loss": 1.2136555260627484}
{"dev_acc": 0.32333983633559499, "dev_loss": 2.3765961571286121, "epoch": 38, "train_acc": 0.70768509607353924, "train_loss": 1.2065773745540713}
{"dev_acc": 0.30798193844709604, "dev_loss": 2.3732002186588943, "epoch": 39, "train_acc": 0.69951413403773188, "train_loss": 1.2037712809492329}
{"dev_acc": 0.31346006836662416, "dev_loss": 2.3780175090457001, "epoch": 40, "train_acc": 0.71799669616867268, "train_loss": 1.1431229107204031}
{"dev_acc": 0.30992253227892769, "dev_loss": 2.366136054197947, "epoch": 41, "train_acc": 0.70372446592194859, "train_loss": 1.1663060227989173}
{"dev_acc": 0.33138174723809138, "dev_loss": 2.3858357461479804, "epoch": 42, "train_acc": 0.7161695300193498, "train_loss": 1.1270049987628017}
{"dev_acc": 0.34056564284773799, "dev_loss": 2.385401614010334, "epoch": 43, "train_acc": 0.71462461843536462, "train_loss": 1.1424442313336691}
{"dev_acc": 0.35312302543071988, "dev_loss": 2.3889541275178394, "epoch": 44, "train_acc": 0.72871505402292025, "train_loss": 1.1009807551707156}
{"dev_acc": 0.3363993056894457, "dev_loss": 2.3752979690519473, "epoch": 45, "train_acc": 0.72373844286923672, "train_loss": 1.0856597251335129}
