{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'classification',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.21176564893620006, "dev_loss": 2.9716407805681229, "epoch": 0, "train_acc": 0.19096881152945039, "train_loss": 3.1674273365833718}
{"dev_acc": 0.21316917533505345, "dev_loss": 2.8982737138867378, "epoch": 1, "train_acc": 0.17820328182365963, "train_loss": 3.1255011929840339}
{"dev_acc": 0.22590086816392507, "dev_loss": 2.880776159465313, "epoch": 2, "train_acc": 0.20249279281396121, "train_loss": 2.8998615087055768}
{"dev_acc": 0.24710874224736504, "dev_loss": 2.8338772741456828, "epoch": 3, "train_acc": 0.21906171672773761, "train_loss": 2.8975376867857134}
{"dev_acc": 0.24830849607599628, "dev_loss": 2.8070985861122608, "epoch": 4, "train_acc": 0.25861309882909089, "train_loss": 2.7108642947478372}
{"dev_acc": 0.26555121242060115, "dev_loss": 2.7516009298463664, "epoch": 5, "train_acc": 0.3192103659473679, "train_loss": 2.5544452491353771}
{"dev_acc": 0.23555137846930266, "dev_loss": 2.7275552476445832, "epoch": 6, "train_acc": 0.30416032154422684, "train_loss": 2.4723127367066557}
{"dev_acc": 0.24703558373273535, "dev_loss": 2.6948670608301959, "epoch": 7, "train_acc": 0.37248693493884416, "train_loss": 2.3991471401980666}
{"dev_acc": 0.27192209074730384, "dev_loss": 2.6448691412806511, "epoch": 8, "train_acc": 0.41498905721409363, "train_loss": 2.2841116307211702}
{"dev_acc": 0.29313509208908323, "dev_loss": 2.5881440341472626, "epoch": 9, "train_acc": 0.4307629496761704, "train_loss": 2.1342226178919681}
{"dev_acc": 0.28147590260910921, "dev_loss": 2.6092964584628739, "epoch": 10, "train_acc": 0.45812393062244944, "train_loss": 2.0978755120371209}
{"dev_acc": 0.27122118376160165, "dev_loss": 2.5872319042682648, "epoch": 11, "train_acc": 0.48317663751624945, "train_loss": 2.024731503646882}
{"dev_acc": 0.29908384916452674, "dev_loss": 2.5472337889174619, "epoch": 12, "train_acc": 0.51642048197058965, "train_loss": 1.9029791215892697}
{"dev_acc": 0.30342432192383628, "dev_loss": 2.5141258426010609, "epoch": 13, "train_acc": 0.49772158351113704, "train_loss": 1.9342389167820822}
{"dev_acc": 0.28327549993779766, "dev_loss": 2.4849985018372536, "epoch": 14, "train_acc": 0.50370000728423558, "train_loss": 1.9018057018029886}
{"dev_acc": 0.28779520431851785, "dev_loss": 2.4774365810056529, "epoch": 15, "train_acc": 0.55617911118313124, "train_loss": 1.8066813442550722}
{"dev_acc": 0.29086235181423731, "dev_loss": 2.4747703323761621, "epoch": 16, "train_acc": 0.5508004612390337, "train_loss": 1.7748143803633627}
{"dev_acc": 0.2873843060972231, "dev_loss": 2.4253782952825227, "epoch": 17, "train_acc": 0.59323058419955921, "train_loss": 1.6478870004323907}
{"dev_acc": 0.28872131331638412, "dev_loss": 2.42533800813059, "epoch": 18, "train_acc": 0.61038810449311909, "train_loss": 1.5616435307215473}
{"dev_acc": 0.29639276144486132, "dev_loss": 2.4104875611762204, "epoch": 19, "train_acc": 0.61609004189062166, "train_loss": 1.5760938602148509}
{"dev_acc": 0.30409901473667195, "dev_loss": 2.3902177872757115, "epoch": 20, "train_acc": 0.58025275289904044, "train_loss": 1.5616179819936391}
{"dev_acc": 0.29604152116584398, "dev_loss": 2.4028341670831046, "epoch": 21, "train_acc": 0.6253343500808054, "train_loss": 1.548519566105526}
{"dev_acc": 0.28623943729036627, "dev_loss": 2.3879889274636903, "epoch": 22, "train_acc": 0.63976267926807062, "train_loss": 1.4730248059161375}
{"dev_acc": 0.29533216244659422, "dev_loss": 2.37726177709798, "epoch": 23, "train_acc": 0.63192207192522887, "train_loss": 1.4202255832306185}
{"dev_acc": 0.31650734484623388, "dev_loss": 2.3621098821361861, "epoch": 24, "train_acc": 0.62796350829105085, "train_loss": 1.4195079043599181}
{"dev_acc": 0.30401043821639701, "dev_loss": 2.336976901938518, "epoch": 25, "train_acc": 0.65808891389437008, "train_loss": 1.4024710611241762}
{"dev_acc": 0.31147834177550043, "dev_loss": 2.3477976272503533, "epoch": 26, "train_acc": 0.66269590290471903, "train_loss": 1.3677330528553882}
{"dev_acc": 0.28476972704271702, "dev_loss": 2.3709264397621155, "epoch": 27, "train_acc": 0.66738369800651109, "train_loss": 1.3184778172461713}
{"dev_acc": 0.29860699673408236, "dev_loss": 2.3537681816766658, "epoch": 28, "train_acc": 0.6599168549884834, "train_loss": 1.3242314790879361}
{"dev_acc": 0.29388579117290825, "dev_loss": 2.3471582581599555, "epoch": 29, "train_acc": 0.67737351502262022, "train_loss": 1.2909220171725897}
{"dev_acc": 0.29142259732356296, "dev_loss": 2.3202908163269362, "epoch": 30, "train_acc": 0.68335868991956672, "train_loss": 1.3052384561599522}
{"dev_acc": 0.29723690957855892, "dev_loss": 2.308090552377204, "epoch": 31, "train_acc": 0.68118809427323534, "train_loss": 1.2581047123969822}
{"dev_acc": 0.28649598924689507, "dev_loss": 2.3228719898809991, "epoch": 32, "train_acc": 0.67998139522727086, "train_loss": 1.2656907113726998}
{"dev_acc": 0.29545363002648367, "dev_loss": 2.3145747128874063, "epoch": 33, "train_acc": 0.68623755265804132, "train_loss": 1.234819795573741}
{"dev_acc": 0.28664690723087666, "dev_loss": 2.3301481443146863, "epoch": 34, "train_acc": 0.70048028871449919, "train_loss": 1.2021461488663783}
{"dev_acc": 0.27507061386617443, "dev_loss": 2.315572377294302, "epoch": 35, "train_acc": 0.70778267241528314, "train_loss": 1.1960590449085489}
{"dev_acc": 0.30456426765609401, "dev_loss": 2.319932054107388, "epoch": 36, "train_acc": 0.69163539829004539, "train_loss": 1.2153700343256846}
{"dev_acc": 0.27854387501766237, "dev_loss": 2.3386229972044625, "epoch": 37, "train_acc": 0.71272572520706978, "train_loss": 1.1507191469317462}
{"dev_acc": 0.3214176260980417, "dev_loss": 2.3596984321872392, "epoch": 38, "train_acc": 0.70417472076126508, "train_loss": 1.1510874261797146}
{"dev_acc": 0.30798411153805244, "dev_loss": 2.3215676477799811, "epoch": 39, "train_acc": 0.71989321831188691, "train_loss": 1.13966638126151}
{"dev_acc": 0.28663432849579779, "dev_loss": 2.3239553576956191, "epoch": 40, "train_acc": 0.7083797441820715, "train_loss": 1.1509886013160719}
{"dev_acc": 0.30414762023992803, "dev_loss": 2.3323190870384374, "epoch": 41, "train_acc": 0.71536028257208473, "train_loss": 1.1213237538353586}
{"dev_acc": 0.29325792140861318, "dev_loss": 2.3285674974322319, "epoch": 42, "train_acc": 0.71471734305571222, "train_loss": 1.1217840219099746}
{"dev_acc": 0.28292987538940179, "dev_loss": 2.3279599957168102, "epoch": 43, "train_acc": 0.72060495905701927, "train_loss": 1.0956479254995519}
{"dev_acc": 0.3031266237590628, "dev_loss": 2.332488146920999, "epoch": 44, "train_acc": 0.72863214209688476, "train_loss": 1.072433556491112}
{"dev_acc": 0.32116988117740758, "dev_loss": 2.3436485615869365, "epoch": 45, "train_acc": 0.7259896102675053, "train_loss": 1.0611687157089349}
{"dev_acc": 0.31040018578307688, "dev_loss": 2.3447053513179221, "epoch": 46, "train_acc": 0.72744237345677154, "train_loss": 1.1095379218688144}
{"dev_acc": 0.31381228010614687, "dev_loss": 2.3539076372981071, "epoch": 47, "train_acc": 0.73613676006679618, "train_loss": 1.0649770209260407}
{"dev_acc": 0.29836721890589818, "dev_loss": 2.3474913481622934, "epoch": 48, "train_acc": 0.72727414731361906, "train_loss": 1.0668791026548772}
{"dev_acc": 0.29915565173880304, "dev_loss": 2.3787293372054896, "epoch": 49, "train_acc": 0.74116206180003719, "train_loss": 1.0321889293750321}
{"dev_acc": 0.31832656424936567, "dev_loss": 2.3693413281192384, "epoch": 50, "train_acc": 0.73928209138148038, "train_loss": 1.0296264511559801}
{'test_acc': 0.3781581353145772,
 'test_f1_macro': 0.17682969078825736,
 'test_f1_micro': 0.34337616304829421,
 'test_loss': 2.3608820378780364}
