{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'classification',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.20360288130093809, "dev_loss": 2.9847525457541146, "epoch": 0, "train_acc": 0.15748823226066383, "train_loss": 3.2712233476951473}
{"dev_acc": 0.24235897678411919, "dev_loss": 2.894362767537435, "epoch": 1, "train_acc": 0.19857048517024328, "train_loss": 3.0429930686950684}
{"dev_acc": 0.23955419430335309, "dev_loss": 2.8886422564586005, "epoch": 2, "train_acc": 0.18947145083992484, "train_loss": 2.9874288332266885}
{"dev_acc": 0.24130912899673407, "dev_loss": 2.8701523964603743, "epoch": 3, "train_acc": 0.27039368164193411, "train_loss": 2.7863914556190617}
{"dev_acc": 0.25202714243078828, "dev_loss": 2.8362155656019845, "epoch": 4, "train_acc": 0.23143683020950928, "train_loss": 2.6613153189909262}
{"dev_acc": 0.23259987324620127, "dev_loss": 2.8272219908734164, "epoch": 5, "train_acc": 0.3100878766740861, "train_loss": 2.5205600918805011}
{"dev_acc": 0.23851588727001735, "dev_loss": 2.7615047246217728, "epoch": 6, "train_acc": 0.35679187330558332, "train_loss": 2.4462569346193406}
{"dev_acc": 0.25145407769473099, "dev_loss": 2.766891966263453, "epoch": 7, "train_acc": 0.40962406496156462, "train_loss": 2.3087835277690263}
{"dev_acc": 0.26516431304955207, "dev_loss": 2.7209994172056517, "epoch": 8, "train_acc": 0.41617836722536627, "train_loss": 2.2508835426119509}
{"dev_acc": 0.26149762112570824, "dev_loss": 2.685041612635056, "epoch": 9, "train_acc": 0.45528941651466964, "train_loss": 2.0930017629852062}
{"dev_acc": 0.25443225547916298, "dev_loss": 2.6573161582152047, "epoch": 10, "train_acc": 0.51611762380622939, "train_loss": 1.9684892033272592}
{"dev_acc": 0.28990474920227011, "dev_loss": 2.6005976920326552, "epoch": 11, "train_acc": 0.50534967501615458, "train_loss": 2.0081857913097396}
{"dev_acc": 0.29020084502117666, "dev_loss": 2.5951082737495503, "epoch": 12, "train_acc": 0.49523213663822979, "train_loss": 1.9598457617837874}
{"dev_acc": 0.27368517006686383, "dev_loss": 2.595596587906281, "epoch": 13, "train_acc": 0.52273666869485802, "train_loss": 1.8407768156898558}
{"dev_acc": 0.26508416935186646, "dev_loss": 2.5723640490323305, "epoch": 14, "train_acc": 0.56042918038175338, "train_loss": 1.7971557943058796}
