{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'classification',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.13273370006258584, "dev_loss": 2.9830445696910224, "epoch": 0, "train_acc": 0.15377981993405976, "train_loss": 3.2998504345534276}
{"dev_acc": 0.21785962829826891, "dev_loss": 2.9063287054498992, "epoch": 1, "train_acc": 0.185791822317943, "train_loss": 3.0710332921293917}
{"dev_acc": 0.23792226650018689, "dev_loss": 2.8388991927107177, "epoch": 2, "train_acc": 0.19176234861431501, "train_loss": 2.8802375510090688}
{"dev_acc": 0.24107925172522029, "dev_loss": 2.8442020490765572, "epoch": 3, "train_acc": 0.21442725472538188, "train_loss": 2.8048069418453778}
{"dev_acc": 0.23960994579633296, "dev_loss": 2.8124924873312316, "epoch": 4, "train_acc": 0.26867025093081109, "train_loss": 2.6650705552491987}
{"dev_acc": 0.23862037506908837, "dev_loss": 2.7796648032963276, "epoch": 5, "train_acc": 0.32458821114826097, "train_loss": 2.5604774521999674}
{"dev_acc": 0.25503021628712025, "dev_loss": 2.7689599953591824, "epoch": 6, "train_acc": 0.29775605077009781, "train_loss": 2.4884828199617197}
{"dev_acc": 0.23634824452490899, "dev_loss": 2.7396401464939117, "epoch": 7, "train_acc": 0.41542663318504508, "train_loss": 2.2937699116644312}
{"dev_acc": 0.24531087697731491, "dev_loss": 2.7000774952272573, "epoch": 8, "train_acc": 0.36816703961699354, "train_loss": 2.2870938865864865}
{"dev_acc": 0.24626932957675954, "dev_loss": 2.6962997416655221, "epoch": 9, "train_acc": 0.38261731744705124, "train_loss": 2.2088304982810723}
{"dev_acc": 0.26200474941850727, "dev_loss": 2.6513251711924872, "epoch": 10, "train_acc": 0.49815854396131515, "train_loss": 2.0487288588383157}
{"dev_acc": 0.290779636143432, "dev_loss": 2.6434336304664612, "epoch": 11, "train_acc": 0.48374287368496877, "train_loss": 1.9480177967763337}
{"dev_acc": 0.2852698536918285, "dev_loss": 2.6298012870053449, "epoch": 12, "train_acc": 0.52908800389978494, "train_loss": 1.8942200267901186}
{"dev_acc": 0.28893850572160623, "dev_loss": 2.621162018428246, "epoch": 13, "train_acc": 0.47104318606926854, "train_loss": 1.8309526943036767}
{"dev_acc": 0.32322318623294172, "dev_loss": 2.6060939269761243, "epoch": 14, "train_acc": 0.54342640493963124, "train_loss": 1.7856209232914644}
{"dev_acc": 0.28320157091568038, "dev_loss": 2.5885338432465992, "epoch": 15, "train_acc": 0.55337546777748536, "train_loss": 1.7119600469338112}
{"dev_acc": 0.30696013143069739, "dev_loss": 2.5712521219005189, "epoch": 16, "train_acc": 0.5718793181278613, "train_loss": 1.6909001050669639}
{"dev_acc": 0.31911637005405463, "dev_loss": 2.5749875272934637, "epoch": 17, "train_acc": 0.56531709573153177, "train_loss": 1.6819905508614954}
{"dev_acc": 0.30792363399052253, "dev_loss": 2.5493591601649919, "epoch": 18, "train_acc": 0.61179348980352044, "train_loss": 1.5713912695646286}
{"dev_acc": 0.30953654705715439, "dev_loss": 2.5489539752403894, "epoch": 19, "train_acc": 0.60138852001957899, "train_loss": 1.5708031736192156}
{"dev_acc": 0.29410326012896382, "dev_loss": 2.5288527018080154, "epoch": 20, "train_acc": 0.60519072804214835, "train_loss": 1.569593706580459}
{"dev_acc": 0.29220353843597874, "dev_loss": 2.5233971107130251, "epoch": 21, "train_acc": 0.63146542157371155, "train_loss": 1.5042356242593684}
{"dev_acc": 0.313579992132198, "dev_loss": 2.5327412346377969, "epoch": 22, "train_acc": 0.63514090010456326, "train_loss": 1.5232583122236318}
{"dev_acc": 0.32493496861778032, "dev_loss": 2.5338708131263652, "epoch": 23, "train_acc": 0.61995309579223667, "train_loss": 1.4643745001283337}
{"dev_acc": 0.28631826940651794, "dev_loss": 2.6315586107472577, "epoch": 24, "train_acc": 0.63195498380800208, "train_loss": 1.4496695098818326}
