{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'classification',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.21022573726126423, "dev_loss": 2.9922316844264665, "epoch": 0, "train_acc": 0.17431289220824633, "train_loss": 3.1800591711138115}
{"dev_acc": 0.22603765195883077, "dev_loss": 2.9269891840716205, "epoch": 1, "train_acc": 0.21626908464772451, "train_loss": 3.0446382037928847}
{"dev_acc": 0.21847436118471644, "dev_loss": 2.8852347309390702, "epoch": 2, "train_acc": 0.22473294492830462, "train_loss": 2.9301847649402304}
{"dev_acc": 0.22931659070095056, "dev_loss": 2.872892078012228, "epoch": 3, "train_acc": 0.26282121057508895, "train_loss": 2.8319756036899131}
{"dev_acc": 0.25225703019510404, "dev_loss": 2.8265039386848607, "epoch": 4, "train_acc": 0.23151851006825067, "train_loss": 2.7176073232635121}
{"dev_acc": 0.2356505417134549, "dev_loss": 2.8041437591115632, "epoch": 5, "train_acc": 0.28318561779498552, "train_loss": 2.6142845173351099}
{"dev_acc": 0.27466225447403597, "dev_loss": 2.713598471134901, "epoch": 6, "train_acc": 0.33650555920118747, "train_loss": 2.4455013836993547}
{"dev_acc": 0.24560436234689467, "dev_loss": 2.734678503125906, "epoch": 7, "train_acc": 0.39958073099963648, "train_loss": 2.3405031581394007}
{"dev_acc": 0.26538802123776578, "dev_loss": 2.6744819413870573, "epoch": 8, "train_acc": 0.40394862244128993, "train_loss": 2.2144127800816396}
{"dev_acc": 0.25128768911815691, "dev_loss": 2.6748047098517418, "epoch": 9, "train_acc": 0.4196937938406558, "train_loss": 2.2188067492402967}
{"dev_acc": 0.25923469804106192, "dev_loss": 2.6667650354405246, "epoch": 10, "train_acc": 0.46499643953600484, "train_loss": 2.1399931008698512}
{"dev_acc": 0.27387548167780212, "dev_loss": 2.6189157677193484, "epoch": 11, "train_acc": 0.43679336354120663, "train_loss": 2.0642668575537009}
{"dev_acc": 0.27574857762361193, "dev_loss": 2.6151722085972628, "epoch": 12, "train_acc": 0.46740213593197949, "train_loss": 2.0036761430931871}
{"dev_acc": 0.28538934393347481, "dev_loss": 2.5541006289422512, "epoch": 13, "train_acc": 0.52465357814288249, "train_loss": 1.8987125740920912}
{"dev_acc": 0.28319344747979319, "dev_loss": 2.5576467843105397, "epoch": 14, "train_acc": 0.54014409952428788, "train_loss": 1.8372269705182216}
{"dev_acc": 0.30310600332998139, "dev_loss": 2.5677665024995804, "epoch": 15, "train_acc": 0.53347594791624242, "train_loss": 1.750617790051171}
{"dev_acc": 0.26497393155572502, "dev_loss": 2.5251686532671251, "epoch": 16, "train_acc": 0.56906073007986635, "train_loss": 1.6809098102518769}
{"dev_acc": 0.29707484469124684, "dev_loss": 2.5229387162253261, "epoch": 17, "train_acc": 0.57185013832288245, "train_loss": 1.6457432243423384}
{"dev_acc": 0.30222565817591446, "dev_loss": 2.4915526943902173, "epoch": 18, "train_acc": 0.5990763755695071, "train_loss": 1.6494092736087862}
{"dev_acc": 0.30412541423461015, "dev_loss": 2.4945072509969273, "epoch": 19, "train_acc": 0.60033516195733483, "train_loss": 1.5714690683745458}
{"dev_acc": 0.3216227224639307, "dev_loss": 2.477341253310442, "epoch": 20, "train_acc": 0.60429124463073536, "train_loss": 1.562970958436366}
{"dev_acc": 0.30923360092765756, "dev_loss": 2.4567046640440822, "epoch": 21, "train_acc": 0.61466968560498925, "train_loss": 1.5648294334284594}
{"dev_acc": 0.31482687249193886, "dev_loss": 2.4675504909828305, "epoch": 22, "train_acc": 0.63061858142218019, "train_loss": 1.4484346768528711}
{"dev_acc": 0.32375901419545722, "dev_loss": 2.4579076773176589, "epoch": 23, "train_acc": 0.65394927745982534, "train_loss": 1.4346199783756108}
