{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'classification',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.21595080614542439, "dev_loss": 2.9423307701945305, "epoch": 0, "train_acc": 0.17288615237799529, "train_loss": 3.1338505256371421}
{"dev_acc": 0.23817177041294349, "dev_loss": 2.891862265765667, "epoch": 1, "train_acc": 0.211781993822132, "train_loss": 3.0339995192699747}
{"dev_acc": 0.23790026794815944, "dev_loss": 2.8717372007668018, "epoch": 2, "train_acc": 0.25322338067402256, "train_loss": 2.7934304964346963}
{"dev_acc": 0.23359592324943645, "dev_loss": 2.8494647269447646, "epoch": 3, "train_acc": 0.20537434101541965, "train_loss": 2.6991977457140313}
{"dev_acc": 0.24737259285737268, "dev_loss": 2.8268279954791069, "epoch": 4, "train_acc": 0.28308086710007874, "train_loss": 2.6444031586412522}
{"dev_acc": 0.25170779956211614, "dev_loss": 2.7890185192227364, "epoch": 5, "train_acc": 0.33170477404033977, "train_loss": 2.4189513022782374}
{"dev_acc": 0.25361354424916954, "dev_loss": 2.7643800949056945, "epoch": 6, "train_acc": 0.40776352923035736, "train_loss": 2.3053050243952233}
{"dev_acc": 0.23054441684316165, "dev_loss": 2.7748113969961801, "epoch": 7, "train_acc": 0.40343278754202089, "train_loss": 2.1772083824530979}
{"dev_acc": 0.27366884522895074, "dev_loss": 2.679369212438663, "epoch": 8, "train_acc": 0.44232298579146972, "train_loss": 2.1502328383140878}
{"dev_acc": 0.27137073549954421, "dev_loss": 2.6880788219471774, "epoch": 9, "train_acc": 0.46832496717371014, "train_loss": 2.0462195795090472}
{"dev_acc": 0.29489477588797758, "dev_loss": 2.6268341143925986, "epoch": 10, "train_acc": 0.50713413190212864, "train_loss": 1.9239661500590746}
{"dev_acc": 0.27261584503540959, "dev_loss": 2.6777510717511177, "epoch": 11, "train_acc": 0.50968332068184263, "train_loss": 1.9385868452611517}
{"dev_acc": 0.25003000781988577, "dev_loss": 2.6067671130100885, "epoch": 12, "train_acc": 0.53140423435811013, "train_loss": 1.8438283396793194}
{"dev_acc": 0.29804787975519692, "dev_loss": 2.5693427249789238, "epoch": 13, "train_acc": 0.56862348158114562, "train_loss": 1.7352444314565816}
{"dev_acc": 0.26952564854596711, "dev_loss": 2.5693988452355065, "epoch": 14, "train_acc": 0.57346925463718479, "train_loss": 1.7012458301958491}
{"dev_acc": 0.2998008643784727, "dev_loss": 2.5074880321820578, "epoch": 15, "train_acc": 0.57666900378693309, "train_loss": 1.6886515221329497}
{"dev_acc": 0.27371460095461303, "dev_loss": 2.4987080569068589, "epoch": 16, "train_acc": 0.57571046400860193, "train_loss": 1.7037409111613133}
{"dev_acc": 0.28217976553803342, "dev_loss": 2.4642208417256675, "epoch": 17, "train_acc": 0.6138538578699928, "train_loss": 1.5843868402184034}
{"dev_acc": 0.28573313712434961, "dev_loss": 2.4458171986043453, "epoch": 18, "train_acc": 0.64032603241920472, "train_loss": 1.5493124391211839}
{"dev_acc": 0.30085928414268487, "dev_loss": 2.4292067348336182, "epoch": 19, "train_acc": 0.62839481329406821, "train_loss": 1.4862709280530937}
{"dev_acc": 0.31150860322868063, "dev_loss": 2.4167540511116385, "epoch": 20, "train_acc": 0.6088520856931301, "train_loss": 1.5154436902127792}
