{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'classification',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.22759195557857739, "dev_loss": 2.9202907755970955, "epoch": 0, "train_acc": 0.18127288425781526, "train_loss": 3.2685962192347793}
{"dev_acc": 0.23096755251023271, "dev_loss": 2.8784623866279921, "epoch": 1, "train_acc": 0.20886308434584017, "train_loss": 3.0380657930843165}
{"dev_acc": 0.22328054453974036, "dev_loss": 2.8714429140090942, "epoch": 2, "train_acc": 0.22359429180498974, "train_loss": 2.8751313647285839}
{"dev_acc": 0.23318682355976059, "dev_loss": 2.8162037928899131, "epoch": 3, "train_acc": 0.21970017805411834, "train_loss": 2.7661174672548889}
{"dev_acc": 0.25634627811201588, "dev_loss": 2.791768835236629, "epoch": 4, "train_acc": 0.29380585838924689, "train_loss": 2.5842106865077721}
{"dev_acc": 0.27415812837635672, "dev_loss": 2.735675148665905, "epoch": 5, "train_acc": 0.34067700501041842, "train_loss": 2.4418781644008201}
{"dev_acc": 0.25576601143210648, "dev_loss": 2.7106643132865429, "epoch": 6, "train_acc": 0.36949761931809916, "train_loss": 2.3585120654496992}
{"dev_acc": 0.26334016025221024, "dev_loss": 2.7014585739622512, "epoch": 7, "train_acc": 0.41124020539823292, "train_loss": 2.2027226434867888}
{"dev_acc": 0.24996200892584408, "dev_loss": 2.6895291513452926, "epoch": 8, "train_acc": 0.41929272467227346, "train_loss": 2.1371553586643248}
{"dev_acc": 0.2679679842848034, "dev_loss": 2.6833784449845552, "epoch": 9, "train_acc": 0.4417967594379637, "train_loss": 2.0992185519855528}
{"dev_acc": 0.26663545427307611, "dev_loss": 2.6491541862487793, "epoch": 10, "train_acc": 0.43674223656060712, "train_loss": 2.0544642063437917}
{"dev_acc": 0.24351037616105078, "dev_loss": 2.620709621657928, "epoch": 11, "train_acc": 0.49690225492735107, "train_loss": 1.9346848968111101}
{"dev_acc": 0.27949492669162129, "dev_loss": 2.607199932759007, "epoch": 12, "train_acc": 0.54064460800752989, "train_loss": 1.8705320503623759}
{"dev_acc": 0.2735307222798366, "dev_loss": 2.595294507841269, "epoch": 13, "train_acc": 0.54984695608343581, "train_loss": 1.7981628335890223}
{"dev_acc": 0.27554568551967656, "dev_loss": 2.5715089794248343, "epoch": 14, "train_acc": 0.55358938934747692, "train_loss": 1.6823690041411119}
{"dev_acc": 0.26829688480410002, "dev_loss": 2.5519840111956, "epoch": 15, "train_acc": 0.55386186062686948, "train_loss": 1.743547115200123}
{"dev_acc": 0.291890944196668, "dev_loss": 2.563135907674829, "epoch": 16, "train_acc": 0.59653312698311134, "train_loss": 1.6219800837704392}
{"dev_acc": 0.26911543408889732, "dev_loss": 2.5844726841896772, "epoch": 17, "train_acc": 0.6283192816879255, "train_loss": 1.5678359340326709}
{"dev_acc": 0.27639865247118056, "dev_loss": 2.5251870841408768, "epoch": 18, "train_acc": 0.60147460757471805, "train_loss": 1.541304141771598}
{"dev_acc": 0.26234446432063335, "dev_loss": 2.5352019794906178, "epoch": 19, "train_acc": 0.62670213541844533, "train_loss": 1.5225348322362195}
{"dev_acc": 0.25891602689184751, "dev_loss": 2.5250380635261536, "epoch": 20, "train_acc": 0.62788968008147572, "train_loss": 1.480582605345083}
{"dev_acc": 0.23686575690136272, "dev_loss": 2.5265994658693671, "epoch": 21, "train_acc": 0.6533107829640632, "train_loss": 1.4538864518408892}
{"dev_acc": 0.25364324365228913, "dev_loss": 2.5363436232631407, "epoch": 22, "train_acc": 0.6466063345728329, "train_loss": 1.4781354707284051}
{"dev_acc": 0.24838481225303669, "dev_loss": 2.5203428125629821, "epoch": 23, "train_acc": 0.6501286439362709, "train_loss": 1.3660811025221817}
{"dev_acc": 0.26567495811683589, "dev_loss": 2.5367074487730861, "epoch": 24, "train_acc": 0.65474391776759477, "train_loss": 1.3926976803140563}
{"dev_acc": 0.26990274456702118, "dev_loss": 2.5365523680423698, "epoch": 25, "train_acc": 0.67928209914030502, "train_loss": 1.3171463577290539}
{"dev_acc": 0.27149212489403785, "dev_loss": 2.4731544594590864, "epoch": 26, "train_acc": 0.6822585900270095, "train_loss": 1.3149939225070546}
{"dev_acc": 0.27515544861354574, "dev_loss": 2.5050902152433991, "epoch": 27, "train_acc": 0.69177671024660936, "train_loss": 1.2879366425827878}
{"dev_acc": 0.26857050737924854, "dev_loss": 2.4995601049934826, "epoch": 28, "train_acc": 0.68602043495610077, "train_loss": 1.3237669190208687}
{"dev_acc": 0.26906808888970907, "dev_loss": 2.4872542784238854, "epoch": 29, "train_acc": 0.68393878070104741, "train_loss": 1.2678803461374806}
