{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'classification',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.23067092555246041, "dev_loss": 2.8848846033215523, "epoch": 0, "train_acc": 0.17539751854194729, "train_loss": 3.147613486305612}
{"dev_acc": 0.23165017275514224, "dev_loss": 2.8646877830227218, "epoch": 1, "train_acc": 0.20288340197124366, "train_loss": 2.9109721486685705}
{"dev_acc": 0.20266694350932871, "dev_loss": 2.8678573767344155, "epoch": 2, "train_acc": 0.2577322146865294, "train_loss": 2.7747004413213885}
{"dev_acc": 0.23434414947164475, "dev_loss": 2.7755691210428872, "epoch": 3, "train_acc": 0.22142487090696794, "train_loss": 2.7184050962573192}
{"dev_acc": 0.25555379978538789, "dev_loss": 2.7230313681066036, "epoch": 4, "train_acc": 0.28430377952077279, "train_loss": 2.5715343898437064}
{"dev_acc": 0.28247474300410796, "dev_loss": 2.6868990920484066, "epoch": 5, "train_acc": 0.37890838931824083, "train_loss": 2.3297269227074797}
{"dev_acc": 0.2659717929047053, "dev_loss": 2.654761659602324, "epoch": 6, "train_acc": 0.39903514310931981, "train_loss": 2.2922211796289584}
{"dev_acc": 0.27147301264619417, "dev_loss": 2.6143775352587304, "epoch": 7, "train_acc": 0.44279097890293528, "train_loss": 2.1307917386293411}
{"dev_acc": 0.30243960008493181, "dev_loss": 2.5746227589746318, "epoch": 8, "train_acc": 0.40759062178130828, "train_loss": 2.1056815224592804}
{"dev_acc": 0.27576757307960048, "dev_loss": 2.5477983371044197, "epoch": 9, "train_acc": 0.46164031094770458, "train_loss": 1.9693174621120828}
{"dev_acc": 0.26136779768424284, "dev_loss": 2.6028308905661106, "epoch": 10, "train_acc": 0.50678118622062307, "train_loss": 1.9047029956442412}
{"dev_acc": 0.32274784888504487, "dev_loss": 2.5238437112420797, "epoch": 11, "train_acc": 0.51952951540327819, "train_loss": 1.9083178606433946}
{"dev_acc": 0.33027632575601762, "dev_loss": 2.5130652356892824, "epoch": 12, "train_acc": 0.5590466871994233, "train_loss": 1.7586987705015746}
{"dev_acc": 0.3056280831848176, "dev_loss": 2.5163477134580412, "epoch": 13, "train_acc": 0.56393158768368223, "train_loss": 1.7167275582180648}
{"dev_acc": 0.33950546784150676, "dev_loss": 2.4859419303635755, "epoch": 14, "train_acc": 0.58322663656950879, "train_loss": 1.6935926152729108}
{"dev_acc": 0.34228314052295977, "dev_loss": 2.4746889021868506, "epoch": 15, "train_acc": 0.58263700268303875, "train_loss": 1.6308352449511896}
{"dev_acc": 0.33001232469152669, "dev_loss": 2.4564893494049707, "epoch": 16, "train_acc": 0.6176044991906624, "train_loss": 1.5611256301158765}
{"dev_acc": 0.34626825927902621, "dev_loss": 2.4675860544666648, "epoch": 17, "train_acc": 0.61685141567639024, "train_loss": 1.6122814604371298}
{"dev_acc": 0.34473810363091628, "dev_loss": 2.4417028518704078, "epoch": 18, "train_acc": 0.61926547224342765, "train_loss": 1.5143703800305479}
{"dev_acc": 0.32164841093358632, "dev_loss": 2.4233923930053911, "epoch": 19, "train_acc": 0.61805174415145059, "train_loss": 1.4803095520092326}
{"dev_acc": 0.33298324407504593, "dev_loss": 2.4128401335328817, "epoch": 20, "train_acc": 0.63914694720537568, "train_loss": 1.4352523095630965}
{"dev_acc": 0.33974338676958021, "dev_loss": 2.3888128702528775, "epoch": 21, "train_acc": 0.64629143344548401, "train_loss": 1.4221307246594643}
{"dev_acc": 0.34741904981256472, "dev_loss": 2.3859705102319517, "epoch": 22, "train_acc": 0.65034883311479086, "train_loss": 1.3928885740823433}
{"dev_acc": 0.33799407230189021, "dev_loss": 2.3758656647987664, "epoch": 23, "train_acc": 0.6535133975611489, "train_loss": 1.3797659515174197}
{"dev_acc": 0.33860079325928133, "dev_loss": 2.3718787025039396, "epoch": 24, "train_acc": 0.65180724076874597, "train_loss": 1.332353191858646}
{"dev_acc": 0.34776738462544171, "dev_loss": 2.3604175901661315, "epoch": 25, "train_acc": 0.65814850713718998, "train_loss": 1.3424563937683085}
{"dev_acc": 0.35017721209217917, "dev_loss": 2.3708621429589889, "epoch": 26, "train_acc": 0.67234243259061766, "train_loss": 1.2995417799312072}
{"dev_acc": 0.34715417360320083, "dev_loss": 2.3569907921676836, "epoch": 27, "train_acc": 0.66994658584918021, "train_loss": 1.2974464929219884}
{"dev_acc": 0.32392311502761245, "dev_loss": 2.367469328766068, "epoch": 28, "train_acc": 0.67914395860876431, "train_loss": 1.3012972198671005}
{"dev_acc": 0.3307586112059982, "dev_loss": 2.3709125579334795, "epoch": 29, "train_acc": 0.67194957577402181, "train_loss": 1.2883084870142039}
{"dev_acc": 0.35766382450234335, "dev_loss": 2.3427477798735103, "epoch": 30, "train_acc": 0.69160348742208166, "train_loss": 1.2441233433783054}
{"dev_acc": 0.35794267232631832, "dev_loss": 2.3206437781918794, "epoch": 31, "train_acc": 0.69212207283460736, "train_loss": 1.2169228474777498}
{"dev_acc": 0.37414393790160932, "dev_loss": 2.3223453859488168, "epoch": 32, "train_acc": 0.69507650848882652, "train_loss": 1.2357529011997777}
{"dev_acc": 0.35605836549872166, "dev_loss": 2.3234158961568028, "epoch": 33, "train_acc": 0.68849793382105318, "train_loss": 1.2159592608050978}
{"dev_acc": 0.37380134890730093, "dev_loss": 2.3169720167449364, "epoch": 34, "train_acc": 0.69330870922316956, "train_loss": 1.1864300211433505}
{"dev_acc": 0.36229859651433927, "dev_loss": 2.3081778204068542, "epoch": 35, "train_acc": 0.6986470502748281, "train_loss": 1.1933300053914551}
{"dev_acc": 0.3600453650564559, "dev_loss": 2.3137447457605353, "epoch": 36, "train_acc": 0.70365058104547162, "train_loss": 1.1883788548837431}
{"dev_acc": 0.35091398220131959, "dev_loss": 2.3790426480894289, "epoch": 37, "train_acc": 0.68047306450343126, "train_loss": 1.2374793139942846}
{"dev_acc": 0.36541985854686415, "dev_loss": 2.3429503322113305, "epoch": 38, "train_acc": 0.67557601658322997, "train_loss": 1.2867134793005028}
{"dev_acc": 0.31914311430408643, "dev_loss": 2.3268839784432203, "epoch": 39, "train_acc": 0.6922145098956699, "train_loss": 1.215359865855731}
{"dev_acc": 0.31422926818586089, "dev_loss": 2.3605753487596908, "epoch": 40, "train_acc": 0.69963978103680302, "train_loss": 1.1975041158253052}
{"dev_acc": 0.34009903416213511, "dev_loss": 2.3099105910708508, "epoch": 41, "train_acc": 0.70490689631998737, "train_loss": 1.1679570052894901}
{"dev_acc": 0.34975357869534746, "dev_loss": 2.3004670378286391, "epoch": 42, "train_acc": 0.70802609892134472, "train_loss": 1.1277309173191363}
{"dev_acc": 0.34375753951536997, "dev_loss": 2.2918591824515411, "epoch": 43, "train_acc": 0.71594366104092488, "train_loss": 1.1195478270471584}
{"dev_acc": 0.35267720623536247, "dev_loss": 2.2888083862295994, "epoch": 44, "train_acc": 0.72581922075048111, "train_loss": 1.0926843337813912}
{"dev_acc": 0.35185766197503504, "dev_loss": 2.292555392254144, "epoch": 45, "train_acc": 0.72067850013228474, "train_loss": 1.1004012296029717}
{"dev_acc": 0.35977386661245236, "dev_loss": 2.2901178689983985, "epoch": 46, "train_acc": 0.72742294692269183, "train_loss": 1.0767941384377782}
{"dev_acc": 0.36002477056988047, "dev_loss": 2.2864224386867136, "epoch": 47, "train_acc": 0.72911837762927723, "train_loss": 1.0606700836253338}
{"dev_acc": 0.35179416432160626, "dev_loss": 2.2871223629917949, "epoch": 48, "train_acc": 0.73217034876590803, "train_loss": 1.0669573615610477}
{"dev_acc": 0.33917405192415789, "dev_loss": 2.2762417466534921, "epoch": 49, "train_acc": 0.73176420082417037, "train_loss": 1.0590571251986014}
{"dev_acc": 0.34736950843225206, "dev_loss": 2.2841332375925654, "epoch": 50, "train_acc": 0.72617291421053221, "train_loss": 1.0692240097407313}
{'test_acc': 0.32743085059709109,
 'test_f1_macro': 0.17249700405331114,
 'test_f1_micro': 0.32786885245901637,
 'test_loss': 2.2722125098109247}
