{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.48873080835672694, "dev_loss": 0.69069383080516544, "epoch": 0, "train_acc": 0.666408888537521, "train_loss": 0.75170212757738331}
{"dev_acc": 0.46317384902246589, "dev_loss": 0.70710720175078934, "epoch": 1, "train_acc": 0.68592940908616906, "train_loss": 0.73436449109753477}
{"dev_acc": 0.55304791646090057, "dev_loss": 0.68635150311248638, "epoch": 2, "train_acc": 0.61367484124757321, "train_loss": 0.72709992980655236}
{"dev_acc": 0.60096695481305606, "dev_loss": 0.67639358022383278, "epoch": 3, "train_acc": 0.68599212689116851, "train_loss": 0.69535345065442822}
{"dev_acc": 0.62947908025517074, "dev_loss": 0.66732629282133915, "epoch": 4, "train_acc": 0.68701431380294309, "train_loss": 0.69118527558785448}
{"dev_acc": 0.58438082802231583, "dev_loss": 0.6540520169905254, "epoch": 5, "train_acc": 0.72806135277919493, "train_loss": 0.67769651284700705}
{"dev_acc": 0.57452309003586477, "dev_loss": 0.6625715057764735, "epoch": 6, "train_acc": 0.74246490653964325, "train_loss": 0.65966290386417248}
{"dev_acc": 0.61060791923478319, "dev_loss": 0.65104514945830616, "epoch": 7, "train_acc": 0.77720261380688915, "train_loss": 0.64134195786488202}
{"dev_acc": 0.58320646636389528, "dev_loss": 0.66079241463116234, "epoch": 8, "train_acc": 0.78612696819701033, "train_loss": 0.61512836116024205}
{"dev_acc": 0.62322586671377456, "dev_loss": 0.63926532651696888, "epoch": 9, "train_acc": 0.83218988341954514, "train_loss": 0.55667839340771297}
{"dev_acc": 0.65765556749046483, "dev_loss": 0.61988325762961594, "epoch": 10, "train_acc": 0.82985537131269482, "train_loss": 0.53122699543645113}
{"dev_acc": 0.64237004069091141, "dev_loss": 0.64155937624829151, "epoch": 11, "train_acc": 0.84238411464769447, "train_loss": 0.50403784932215001}
{"dev_acc": 0.62499211662267873, "dev_loss": 0.6587037625057357, "epoch": 12, "train_acc": 0.85682071780596269, "train_loss": 0.4882743352953392}
