{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.59165582610055534, "dev_loss": 0.67445878045899532, "epoch": 0, "train_acc": 0.73797927343610004, "train_loss": 0.72566812174229678}
{"dev_acc": 0.54944679099895921, "dev_loss": 0.67439892781632282, "epoch": 1, "train_acc": 0.77382822486781055, "train_loss": 0.67360381008703496}
{"dev_acc": 0.58005805569623337, "dev_loss": 0.66669128994856564, "epoch": 2, "train_acc": 0.75995240980786249, "train_loss": 0.63102556972564017}
{"dev_acc": 0.60392318748424878, "dev_loss": 0.66908974147268707, "epoch": 3, "train_acc": 0.79563164703908085, "train_loss": 0.59175195196006869}
{"dev_acc": 0.57092289742402869, "dev_loss": 0.66681546132479397, "epoch": 4, "train_acc": 0.80777017647710092, "train_loss": 0.55956440169034127}
{"dev_acc": 0.56650672049405082, "dev_loss": 0.68439126866204403, "epoch": 5, "train_acc": 0.84343469618932732, "train_loss": 0.48919208725041979}
{"dev_acc": 0.58187099434547562, "dev_loss": 0.67719836825770996, "epoch": 6, "train_acc": 0.85560788352498152, "train_loss": 0.4554503737842735}
{"dev_acc": 0.6142310464694074, "dev_loss": 0.67845378496817177, "epoch": 7, "train_acc": 0.86229276761501139, "train_loss": 0.40166003705014158}
{"dev_acc": 0.60617903934707873, "dev_loss": 0.68592588364013607, "epoch": 8, "train_acc": 0.87269348336261676, "train_loss": 0.37178874072394791}
{"dev_acc": 0.6353570910501769, "dev_loss": 0.6963662684762052, "epoch": 9, "train_acc": 0.88688590057319405, "train_loss": 0.34672400659492497}
{"dev_acc": 0.62007251003426611, "dev_loss": 0.74291872485939947, "epoch": 10, "train_acc": 0.88621262896645325, "train_loss": 0.32480919908119155}
{"dev_acc": 0.63896984996926043, "dev_loss": 0.72378220116453507, "epoch": 11, "train_acc": 0.89226731882119426, "train_loss": 0.3053184767029708}
{"dev_acc": 0.63509609896395902, "dev_loss": 0.71087600410516771, "epoch": 12, "train_acc": 0.89855942494713215, "train_loss": 0.28735685203507355}
{"dev_acc": 0.65309674737721124, "dev_loss": 0.72286506276577711, "epoch": 13, "train_acc": 0.90305910887761898, "train_loss": 0.26010418222639475}
{"dev_acc": 0.61058715987182555, "dev_loss": 0.74930973484047825, "epoch": 14, "train_acc": 0.90697930707688501, "train_loss": 0.24845944294305164}
{"dev_acc": 0.66193578734344227, "dev_loss": 0.66223733765738346, "epoch": 15, "train_acc": 0.89037373504575967, "train_loss": 0.32431491853409933}
{"dev_acc": 0.59552200584633375, "dev_loss": 0.6817354663674321, "epoch": 16, "train_acc": 0.89263181818940496, "train_loss": 0.31006040958440095}
{"dev_acc": 0.62545523539721726, "dev_loss": 0.69757007780883995, "epoch": 17, "train_acc": 0.90129317168167922, "train_loss": 0.26824903593669774}
{"dev_acc": 0.62561291374511918, "dev_loss": 0.68502701313367909, "epoch": 18, "train_acc": 0.9073709187552591, "train_loss": 0.24637079150769622}
{"dev_acc": 0.64675071629921643, "dev_loss": 0.69471225355352673, "epoch": 19, "train_acc": 0.91022582407049146, "train_loss": 0.23739985173606443}
{"dev_acc": 0.64676593635902879, "dev_loss": 0.6965329060330987, "epoch": 20, "train_acc": 0.91300314983973685, "train_loss": 0.22781620113786216}
{"dev_acc": 0.65102929695643053, "dev_loss": 0.69103271108386777, "epoch": 21, "train_acc": 0.91632283177296747, "train_loss": 0.22474367969891917}
{"dev_acc": 0.66193009764315369, "dev_loss": 0.69314121880701607, "epoch": 22, "train_acc": 0.91852764949189414, "train_loss": 0.21993431261935142}
{"dev_acc": 0.67467467850573715, "dev_loss": 0.70661412182796213, "epoch": 23, "train_acc": 0.92211841709421671, "train_loss": 0.20714843485547124}
{"dev_acc": 0.65074791940690702, "dev_loss": 0.70196834645633188, "epoch": 24, "train_acc": 0.92397320159784924, "train_loss": 0.202911798955351}
{"dev_acc": 0.63602744959783031, "dev_loss": 0.77317254331761176, "epoch": 25, "train_acc": 0.92353177154141664, "train_loss": 0.20376122885979003}
{"dev_acc": 0.66304043540990631, "dev_loss": 0.71096311589436867, "epoch": 26, "train_acc": 0.92724019530412216, "train_loss": 0.19610806694180599}
{"dev_acc": 0.66644218474474626, "dev_loss": 0.74755568503003034, "epoch": 27, "train_acc": 0.92941738744610969, "train_loss": 0.1897477422528856}
{"dev_acc": 0.66917589895816931, "dev_loss": 0.7597767646989918, "epoch": 28, "train_acc": 0.93205354763994752, "train_loss": 0.1883796432885913}
{"dev_acc": 0.59937725809198228, "dev_loss": 0.71703686531899236, "epoch": 29, "train_acc": 0.89630725739096695, "train_loss": 0.37102180973720983}
{"dev_acc": 0.61044984790493106, "dev_loss": 0.6860517911346895, "epoch": 30, "train_acc": 0.88487502465452483, "train_loss": 0.37795390810852847}
{"dev_acc": 0.59878443733479148, "dev_loss": 0.67753410066610997, "epoch": 31, "train_acc": 0.89003475425991097, "train_loss": 0.30662929656903576}
{"dev_acc": 0.59770413326201244, "dev_loss": 0.68208517094275778, "epoch": 32, "train_acc": 0.89494336614398995, "train_loss": 0.27113148181616692}
{"dev_acc": 0.60795882372107024, "dev_loss": 0.69157166785693591, "epoch": 33, "train_acc": 0.90049705872580899, "train_loss": 0.26304373023383132}
{"dev_acc": 0.60847948110543537, "dev_loss": 0.70342035192464081, "epoch": 34, "train_acc": 0.90396246289252047, "train_loss": 0.25188539237892138}
{"dev_acc": 0.60484735008397539, "dev_loss": 0.71417512092739344, "epoch": 35, "train_acc": 0.90723580422787142, "train_loss": 0.24533568585845583}
{"dev_acc": 0.59990202612514032, "dev_loss": 0.72408311321799246, "epoch": 36, "train_acc": 0.9097572499449017, "train_loss": 0.24007383179836139}
{"dev_acc": 0.6065242651921513, "dev_loss": 0.73071894694917972, "epoch": 37, "train_acc": 0.91164274766642028, "train_loss": 0.23062605111855319}
{"dev_acc": 0.60279819947050683, "dev_loss": 0.72849534172564745, "epoch": 38, "train_acc": 0.91355900965768877, "train_loss": 0.22778630381173018}
{"dev_acc": 0.60621449731080734, "dev_loss": 0.72817768020156237, "epoch": 39, "train_acc": 0.91554279333632727, "train_loss": 0.21902816269260866}
{"dev_acc": 0.58578087764243969, "dev_loss": 0.73983246739953756, "epoch": 40, "train_acc": 0.91784209115536208, "train_loss": 0.2112619596727994}
{"dev_acc": 0.5920582280476967, "dev_loss": 0.76247326903311274, "epoch": 41, "train_acc": 0.92053019967083216, "train_loss": 0.20737648166456743}
{"dev_acc": 0.574819317628536, "dev_loss": 0.733096411751051, "epoch": 42, "train_acc": 0.92155350981757045, "train_loss": 0.21476735683908477}
{"dev_acc": 0.59394481472186089, "dev_loss": 0.80135511939546888, "epoch": 43, "train_acc": 0.92264268077152378, "train_loss": 0.20173837733786565}
{"dev_acc": 0.58901477063390717, "dev_loss": 0.77527316915802658, "epoch": 44, "train_acc": 0.92488226225589565, "train_loss": 0.19805748197043763}
{"dev_acc": 0.58444430085621957, "dev_loss": 0.77794606737526395, "epoch": 45, "train_acc": 0.92676821277182753, "train_loss": 0.19172997180817508}
{"dev_acc": 0.57999917578463511, "dev_loss": 0.77652866992035086, "epoch": 46, "train_acc": 0.92814167164733419, "train_loss": 0.19010467124711267}
{"dev_acc": 0.60726873630974987, "dev_loss": 0.76462191775707267, "epoch": 47, "train_acc": 0.92961101152052616, "train_loss": 0.19070056529238208}
{"dev_acc": 0.59355477443899596, "dev_loss": 0.80053452814796144, "epoch": 48, "train_acc": 0.93049809681271467, "train_loss": 0.18305452476856829}
{"dev_acc": 0.61013465384098853, "dev_loss": 0.78319754069005809, "epoch": 49, "train_acc": 0.93201306898967784, "train_loss": 0.18593577533447156}
{"dev_acc": 0.57780591729851694, "dev_loss": 0.8046161880982774, "epoch": 50, "train_acc": 0.93293695663391141, "train_loss": 0.17898544618320913}
