{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.56737947087666951, "dev_loss": 0.67493217544896267, "epoch": 0, "train_acc": 0.73734431780511311, "train_loss": 0.73027733930304084}
{"dev_acc": 0.59441114563837716, "dev_loss": 0.67383354050772526, "epoch": 1, "train_acc": 0.74942956005744599, "train_loss": 0.71853771390794197}
{"dev_acc": 0.55525805497732506, "dev_loss": 0.68915646150708199, "epoch": 2, "train_acc": 0.77052294386404629, "train_loss": 0.68412539551529705}
{"dev_acc": 0.5715595720640152, "dev_loss": 0.67321575273360523, "epoch": 3, "train_acc": 0.77342065203989352, "train_loss": 0.62483534084845194}
{"dev_acc": 0.58703471605669544, "dev_loss": 0.66499555802771027, "epoch": 4, "train_acc": 0.79094843785235258, "train_loss": 0.59002109550977055}
{"dev_acc": 0.59741610166522319, "dev_loss": 0.67465983277985031, "epoch": 5, "train_acc": 0.81075605587084965, "train_loss": 0.53661550194779528}
{"dev_acc": 0.56153388275276417, "dev_loss": 0.67128902381019928, "epoch": 6, "train_acc": 0.8178700015164464, "train_loss": 0.50544497292913215}
{"dev_acc": 0.62289575833673838, "dev_loss": 0.64427155575581962, "epoch": 7, "train_acc": 0.8373570654827599, "train_loss": 0.46768567036790182}
{"dev_acc": 0.65582133354007521, "dev_loss": 0.64373091129320004, "epoch": 8, "train_acc": 0.85337527238761879, "train_loss": 0.41940302903987942}
{"dev_acc": 0.61902135596264096, "dev_loss": 0.65046435953783133, "epoch": 9, "train_acc": 0.87271389766971608, "train_loss": 0.39205844059020656}
{"dev_acc": 0.68218150334954408, "dev_loss": 0.63293690899653099, "epoch": 10, "train_acc": 0.88084858004419886, "train_loss": 0.3865637342811008}
{"dev_acc": 0.69617662485323339, "dev_loss": 0.64077913534960573, "epoch": 11, "train_acc": 0.88016567896295117, "train_loss": 0.34852734386119283}
{"dev_acc": 0.65164760851961578, "dev_loss": 0.64467551505991394, "epoch": 12, "train_acc": 0.89103301956087666, "train_loss": 0.32085374246433945}
{"dev_acc": 0.67430511527956338, "dev_loss": 0.6736313021475715, "epoch": 13, "train_acc": 0.8946737951737046, "train_loss": 0.30045864289579322}
{"dev_acc": 0.66533264854739327, "dev_loss": 0.68251089179622271, "epoch": 14, "train_acc": 0.90105361428109465, "train_loss": 0.28231788049098339}
{"dev_acc": 0.6543239360036478, "dev_loss": 0.67634748627564734, "epoch": 15, "train_acc": 0.90458730206480287, "train_loss": 0.27369192056063141}
{"dev_acc": 0.67128635326143249, "dev_loss": 0.64114743564277887, "epoch": 16, "train_acc": 0.90737703346849463, "train_loss": 0.26098917327420434}
{"dev_acc": 0.62034234099790242, "dev_loss": 0.70393131739859072, "epoch": 17, "train_acc": 0.89870323372090433, "train_loss": 0.29200275203720016}
{"dev_acc": 0.69585544805078103, "dev_loss": 0.63499596675059622, "epoch": 18, "train_acc": 0.90757151431313121, "train_loss": 0.26706059195124837}
{"dev_acc": 0.68227945212709362, "dev_loss": 0.64756821029420408, "epoch": 19, "train_acc": 0.91174651125972106, "train_loss": 0.25411711141903282}
{"dev_acc": 0.67614295058530516, "dev_loss": 0.67736902826332623, "epoch": 20, "train_acc": 0.91344936910857066, "train_loss": 0.23625109147256876}
{"dev_acc": 0.68374649626408868, "dev_loss": 0.66997640460197416, "epoch": 21, "train_acc": 0.9176830402509768, "train_loss": 0.22494929310824438}
{"dev_acc": 0.6840873224002596, "dev_loss": 0.67120147962123156, "epoch": 22, "train_acc": 0.91939238819290647, "train_loss": 0.21595664725980068}
{"dev_acc": 0.68391921465499084, "dev_loss": 0.69760919102866736, "epoch": 23, "train_acc": 0.92265339048908135, "train_loss": 0.21039787491509407}
{"dev_acc": 0.68270524898481078, "dev_loss": 0.69961001211777329, "epoch": 24, "train_acc": 0.92472893683789636, "train_loss": 0.20318936602112284}
{"dev_acc": 0.68290647370844404, "dev_loss": 0.768104729508715, "epoch": 25, "train_acc": 0.92629157299092657, "train_loss": 0.19570371515229582}
{"dev_acc": 0.67088706726244351, "dev_loss": 0.75119490060023963, "epoch": 26, "train_acc": 0.92812298728603748, "train_loss": 0.19240642489889001}
{"dev_acc": 0.65538193936254074, "dev_loss": 0.74192110628687913, "epoch": 27, "train_acc": 0.93166952582233931, "train_loss": 0.18874126000335747}
{"dev_acc": 0.67125945918650132, "dev_loss": 0.74031919457151418, "epoch": 28, "train_acc": 0.92500104646165593, "train_loss": 0.2041271933143711}
{"dev_acc": 0.64806076973971483, "dev_loss": 0.6888211085128465, "epoch": 29, "train_acc": 0.91033114588644892, "train_loss": 0.28288323182724651}
{"dev_acc": 0.67987758867613768, "dev_loss": 0.64431605381625034, "epoch": 30, "train_acc": 0.90095500435192244, "train_loss": 0.28568127596694859}
{"dev_acc": 0.63996872624127488, "dev_loss": 0.71923652933245263, "epoch": 31, "train_acc": 0.91354183676160849, "train_loss": 0.24086476555440423}
{"dev_acc": 0.65235985386250384, "dev_loss": 0.68893550323056318, "epoch": 32, "train_acc": 0.91664172848554992, "train_loss": 0.22490242839963293}
{"dev_acc": 0.69282321705242711, "dev_loss": 0.71973553951829672, "epoch": 33, "train_acc": 0.92062173082304821, "train_loss": 0.21739678471526014}
{"dev_acc": 0.70962285970662753, "dev_loss": 0.7262584266718477, "epoch": 34, "train_acc": 0.92390174901869437, "train_loss": 0.20183181435185119}
{"dev_acc": 0.70721404436726665, "dev_loss": 0.7434459948729325, "epoch": 35, "train_acc": 0.92659473255602498, "train_loss": 0.19341645281945349}
{"dev_acc": 0.69831345914761578, "dev_loss": 0.72611153074207579, "epoch": 36, "train_acc": 0.92612717676565659, "train_loss": 0.19667715478899941}
{"dev_acc": 0.68200299263437147, "dev_loss": 0.75392569263931364, "epoch": 37, "train_acc": 0.92935622949438512, "train_loss": 0.19107108450877108}
{"dev_acc": 0.6882484211444615, "dev_loss": 0.75462548897069481, "epoch": 38, "train_acc": 0.93145149844109887, "train_loss": 0.18474800771402927}
{"dev_acc": 0.69121226523677526, "dev_loss": 0.77395001758954352, "epoch": 39, "train_acc": 0.93462891485460031, "train_loss": 0.17703530311221966}
{"dev_acc": 0.68309974908017257, "dev_loss": 0.78254625178773751, "epoch": 40, "train_acc": 0.93497877734154289, "train_loss": 0.17679754729714994}
{"dev_acc": 0.69553135835144853, "dev_loss": 0.75285487807455609, "epoch": 41, "train_acc": 0.93661877930566484, "train_loss": 0.17427712592242514}
{"dev_acc": 0.67888474989161796, "dev_loss": 0.80235524843114292, "epoch": 42, "train_acc": 0.93892113266439925, "train_loss": 0.1672299506153419}
{"dev_acc": 0.68137775352510166, "dev_loss": 0.83642867787940689, "epoch": 43, "train_acc": 0.94058624447211681, "train_loss": 0.16180752301618126}
{"dev_acc": 0.6665347669609194, "dev_loss": 0.87099879014255877, "epoch": 44, "train_acc": 0.94160563507565043, "train_loss": 0.15499369166566712}
{"dev_acc": 0.68857843963758414, "dev_loss": 0.84916248701795538, "epoch": 45, "train_acc": 0.94400278371101198, "train_loss": 0.15326302334529207}
{"dev_acc": 0.68198825051875112, "dev_loss": 0.87990260348721805, "epoch": 46, "train_acc": 0.94462714134859149, "train_loss": 0.14857499310652847}
{"dev_acc": 0.65886029213257924, "dev_loss": 0.89119480778130566, "epoch": 47, "train_acc": 0.94616204757979039, "train_loss": 0.14714293863054784}
{"dev_acc": 0.64526735768229027, "dev_loss": 0.90872222705677685, "epoch": 48, "train_acc": 0.94426358478337857, "train_loss": 0.15996417518798337}
{"dev_acc": 0.69732330488871319, "dev_loss": 0.80371632869355381, "epoch": 49, "train_acc": 0.94010922611196535, "train_loss": 0.16361145768646163}
{"dev_acc": 0.66441387950087683, "dev_loss": 0.88563344175262115, "epoch": 50, "train_acc": 0.94296778239490942, "train_loss": 0.15695307212749118}
