{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.60468194985651169, "dev_loss": 0.678225332072803, "epoch": 0, "train_acc": 0.78169870625409832, "train_loss": 0.74237734909299058}
{"dev_acc": 0.57536954141790153, "dev_loss": 0.6626962508474078, "epoch": 1, "train_acc": 0.77710914794276609, "train_loss": 0.65733684391915048}
{"dev_acc": 0.58310626636368545, "dev_loss": 0.68356120320303104, "epoch": 2, "train_acc": 0.79362805377456236, "train_loss": 0.63269255546074876}
{"dev_acc": 0.59905714157510026, "dev_loss": 0.67681797700268886, "epoch": 3, "train_acc": 0.81812826208872858, "train_loss": 0.55440843015720576}
{"dev_acc": 0.57708127211155158, "dev_loss": 0.6827278967414584, "epoch": 4, "train_acc": 0.83156670627377771, "train_loss": 0.50303909512637535}
{"dev_acc": 0.59472760469369312, "dev_loss": 0.68563028132276871, "epoch": 5, "train_acc": 0.85041037793894603, "train_loss": 0.4597456949185344}
{"dev_acc": 0.59479151440930733, "dev_loss": 0.7108597462730748, "epoch": 6, "train_acc": 0.86449019103350699, "train_loss": 0.42416812814300575}
{"dev_acc": 0.59136687362054885, "dev_loss": 0.69388336049658916, "epoch": 7, "train_acc": 0.87711515451297761, "train_loss": 0.36142037120423737}
{"dev_acc": 0.62972835775566849, "dev_loss": 0.70069159234740908, "epoch": 8, "train_acc": 0.88646975297530484, "train_loss": 0.34306466494557225}
{"dev_acc": 0.63132387925417532, "dev_loss": 0.7247434917039105, "epoch": 9, "train_acc": 0.89313562460236373, "train_loss": 0.31230721694617708}
{"dev_acc": 0.63133250891834403, "dev_loss": 0.72909211407282526, "epoch": 10, "train_acc": 0.90127404911610476, "train_loss": 0.28997944088511263}
{"dev_acc": 0.63396477795299055, "dev_loss": 0.68421862034925396, "epoch": 11, "train_acc": 0.90551480404198581, "train_loss": 0.27622639691115275}
{"dev_acc": 0.63894727955050867, "dev_loss": 0.70201357321015423, "epoch": 12, "train_acc": 0.90578459346442419, "train_loss": 0.27389625927928507}
{"dev_acc": 0.64195953092549818, "dev_loss": 0.73154711696718422, "epoch": 13, "train_acc": 0.91474801308228848, "train_loss": 0.24855360737264959}
{"dev_acc": 0.64659562417595862, "dev_loss": 0.74481107746916153, "epoch": 14, "train_acc": 0.91532761686525366, "train_loss": 0.23683313240261772}
{"dev_acc": 0.61529728227781721, "dev_loss": 0.75985318322532946, "epoch": 15, "train_acc": 0.9212461210500551, "train_loss": 0.22396087809465826}
{"dev_acc": 0.64769015025381704, "dev_loss": 0.76124611337270054, "epoch": 16, "train_acc": 0.92453824187954603, "train_loss": 0.22040468046759976}
{"dev_acc": 0.61685768828550758, "dev_loss": 0.78134435209046516, "epoch": 17, "train_acc": 0.92788091769843539, "train_loss": 0.20511938737192534}
{"dev_acc": 0.64523400451584922, "dev_loss": 0.77926243548946716, "epoch": 18, "train_acc": 0.92796636642958741, "train_loss": 0.21052303878204379}
