{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.5509257735898011, "dev_loss": 0.68699794475521359, "epoch": 0, "train_acc": 0.69874362272032553, "train_loss": 0.74725854170473316}
{"dev_acc": 0.57673802485953629, "dev_loss": 0.67825585603713989, "epoch": 1, "train_acc": 0.68690646378548359, "train_loss": 0.68736462804335585}
{"dev_acc": 0.59334593725355944, "dev_loss": 0.67653665265866691, "epoch": 2, "train_acc": 0.77818175167017523, "train_loss": 0.64870093291318864}
{"dev_acc": 0.55831243477188719, "dev_loss": 0.69096725221191135, "epoch": 3, "train_acc": 0.80498692022377005, "train_loss": 0.61488316707973234}
{"dev_acc": 0.61663305594546547, "dev_loss": 0.66376945216740879, "epoch": 4, "train_acc": 0.81649387371326632, "train_loss": 0.57793653652637822}
{"dev_acc": 0.58137668975090573, "dev_loss": 0.66829596513084, "epoch": 5, "train_acc": 0.82988414468946492, "train_loss": 0.49832268111124822}
{"dev_acc": 0.62543829332609946, "dev_loss": 0.64498139332447735, "epoch": 6, "train_acc": 0.85650474620611883, "train_loss": 0.41751150452072106}
{"dev_acc": 0.58337793979834651, "dev_loss": 0.67815870365926201, "epoch": 7, "train_acc": 0.87042223039698952, "train_loss": 0.38187957741320133}
{"dev_acc": 0.60160147721794821, "dev_loss": 0.69255698073123184, "epoch": 8, "train_acc": 0.87411335320689498, "train_loss": 0.35719037539313864}
{"dev_acc": 0.59479936971864367, "dev_loss": 0.71752516599372029, "epoch": 9, "train_acc": 0.88717836700642949, "train_loss": 0.32475099231033949}
{"dev_acc": 0.60870684442997014, "dev_loss": 0.73643155209720135, "epoch": 10, "train_acc": 0.89394739940243562, "train_loss": 0.29203251505247024}
{"dev_acc": 0.59863535709339799, "dev_loss": 0.72305908878999092, "epoch": 11, "train_acc": 0.89936032476555516, "train_loss": 0.28699386740012001}
{"dev_acc": 0.63367866316182242, "dev_loss": 0.73799607836242231, "epoch": 12, "train_acc": 0.90445888431863941, "train_loss": 0.26177260058318985}
{"dev_acc": 0.62578722650502372, "dev_loss": 0.72860348896522609, "epoch": 13, "train_acc": 0.90838209095554301, "train_loss": 0.25623531638986513}
{"dev_acc": 0.61816834536816867, "dev_loss": 0.74244827444532091, "epoch": 14, "train_acc": 0.91344238616384543, "train_loss": 0.24420362960324693}
{"dev_acc": 0.60415031616817494, "dev_loss": 0.7600486605827298, "epoch": 15, "train_acc": 0.91591034866714249, "train_loss": 0.23547052552398953}
{"dev_acc": 0.62118777269606318, "dev_loss": 0.77616546426101451, "epoch": 16, "train_acc": 0.91884778656569932, "train_loss": 0.22880025157304126}
{"dev_acc": 0.62323415664806237, "dev_loss": 0.77134968819362781, "epoch": 17, "train_acc": 0.92395054650704833, "train_loss": 0.21442336388318387}
{"dev_acc": 0.6369957863660457, "dev_loss": 0.78286680732188485, "epoch": 18, "train_acc": 0.92685625855364384, "train_loss": 0.20930026486645675}
{"dev_acc": 0.64424454305145862, "dev_loss": 0.73229755793831175, "epoch": 19, "train_acc": 0.92723126289611857, "train_loss": 0.21075616501083103}
