{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.54051238876903385, "dev_loss": 0.68177930265665054, "epoch": 0, "train_acc": 0.70697303175578941, "train_loss": 0.75007563037208369}
{"dev_acc": 0.58451198631860535, "dev_loss": 0.67456614758287159, "epoch": 1, "train_acc": 0.74199900135158026, "train_loss": 0.67170814019215253}
{"dev_acc": 0.53302302930728496, "dev_loss": 0.69145166394965984, "epoch": 2, "train_acc": 0.78495382509142475, "train_loss": 0.64599747012687636}
{"dev_acc": 0.57361474155706349, "dev_loss": 0.69618839717337067, "epoch": 3, "train_acc": 0.77944024733497042, "train_loss": 0.58734239562402801}
{"dev_acc": 0.56428365971519245, "dev_loss": 0.66637260945779941, "epoch": 4, "train_acc": 0.80612293921445688, "train_loss": 0.55786159356372267}
{"dev_acc": 0.56147772436066234, "dev_loss": 0.66482392645307953, "epoch": 5, "train_acc": 0.83645996398747557, "train_loss": 0.48503580529101287}
{"dev_acc": 0.60811100533144824, "dev_loss": 0.670261325314641, "epoch": 6, "train_acc": 0.85143004063375127, "train_loss": 0.44752009658590902}
{"dev_acc": 0.6138846743679105, "dev_loss": 0.68283911155802868, "epoch": 7, "train_acc": 0.8642328973342821, "train_loss": 0.39621325436083576}
{"dev_acc": 0.6401396629864855, "dev_loss": 0.66047239170542782, "epoch": 8, "train_acc": 0.87627972899630835, "train_loss": 0.37599972538838661}
{"dev_acc": 0.64552075374940432, "dev_loss": 0.67066453956067562, "epoch": 9, "train_acc": 0.88390600228965255, "train_loss": 0.338943402247527}
{"dev_acc": 0.64545152266282391, "dev_loss": 0.66691605254475561, "epoch": 10, "train_acc": 0.89143543962587224, "train_loss": 0.31411295401851963}
{"dev_acc": 0.61705840136959633, "dev_loss": 0.68383265659213066, "epoch": 11, "train_acc": 0.8836682385375656, "train_loss": 0.32600869915059094}
{"dev_acc": 0.62525239572458713, "dev_loss": 0.69324060156941414, "epoch": 12, "train_acc": 0.89738712161720646, "train_loss": 0.29394717911063822}
{"dev_acc": 0.64143473235218307, "dev_loss": 0.71217668488887809, "epoch": 13, "train_acc": 0.90211525626827616, "train_loss": 0.274805251559054}
{"dev_acc": 0.66183840956847662, "dev_loss": 0.68541671096214229, "epoch": 14, "train_acc": 0.89877616838741436, "train_loss": 0.28419098652356978}
{"dev_acc": 0.63496649204724587, "dev_loss": 0.69754199191395727, "epoch": 15, "train_acc": 0.89659713328876223, "train_loss": 0.29558616610615268}
{"dev_acc": 0.67511343901345866, "dev_loss": 0.67793327144214088, "epoch": 16, "train_acc": 0.90447100890007304, "train_loss": 0.26300857068537559}
{"dev_acc": 0.64764596800621899, "dev_loss": 0.70195526629686356, "epoch": 17, "train_acc": 0.90894752624589592, "train_loss": 0.24471517522816394}
{"dev_acc": 0.65966111032344177, "dev_loss": 0.71937391075438684, "epoch": 18, "train_acc": 0.91288508834493909, "train_loss": 0.22879467826908384}
{"dev_acc": 0.66032763166107367, "dev_loss": 0.71122264835451332, "epoch": 19, "train_acc": 0.91612128222507661, "train_loss": 0.22532682862837175}
{"dev_acc": 0.62807161815526302, "dev_loss": 0.71442924486473203, "epoch": 20, "train_acc": 0.91910400798230385, "train_loss": 0.21545902226132022}
{"dev_acc": 0.65201746325450549, "dev_loss": 0.72860379869650516, "epoch": 21, "train_acc": 0.92249910653853884, "train_loss": 0.20911671174690127}
{"dev_acc": 0.6641819773683838, "dev_loss": 0.71648818014987881, "epoch": 22, "train_acc": 0.92602684833416116, "train_loss": 0.20255908704417333}
{"dev_acc": 0.6177900596235687, "dev_loss": 0.73107878431411721, "epoch": 23, "train_acc": 0.92872606533954372, "train_loss": 0.19804964073538733}
{"dev_acc": 0.67295605881413711, "dev_loss": 0.73771111261365674, "epoch": 24, "train_acc": 0.9316084485118149, "train_loss": 0.18807398649138882}
{"dev_acc": 0.67872680736388047, "dev_loss": 0.73047857532011606, "epoch": 25, "train_acc": 0.93315006511557896, "train_loss": 0.18638062141054676}
{"dev_acc": 0.67859816937876938, "dev_loss": 0.72179325493717827, "epoch": 26, "train_acc": 0.93445580362468461, "train_loss": 0.1803764545243039}
{"dev_acc": 0.66782986476498263, "dev_loss": 0.77436820592265576, "epoch": 27, "train_acc": 0.93450268054971397, "train_loss": 0.17812277100239055}
{"dev_acc": 0.68285348128176682, "dev_loss": 0.76676987395122909, "epoch": 28, "train_acc": 0.9320483799769439, "train_loss": 0.19600245647303335}
{"dev_acc": 0.64647964013039072, "dev_loss": 0.75301660261383019, "epoch": 29, "train_acc": 0.93209154088463719, "train_loss": 0.18926752901737742}
{"dev_acc": 0.6916817711186688, "dev_loss": 0.74454142617261299, "epoch": 30, "train_acc": 0.93684074485196855, "train_loss": 0.17705915683086171}
{"dev_acc": 0.68476694213130573, "dev_loss": 0.75661214382853359, "epoch": 31, "train_acc": 0.94078378924960004, "train_loss": 0.16594046065392257}
{"dev_acc": 0.67237180350523906, "dev_loss": 0.78646673870805117, "epoch": 32, "train_acc": 0.94273684497088428, "train_loss": 0.16732258906240186}
{"dev_acc": 0.66288079923019616, "dev_loss": 0.77645601024518585, "epoch": 33, "train_acc": 0.94245005728881914, "train_loss": 0.16372455748474934}
{"dev_acc": 0.63876323730160856, "dev_loss": 0.7927636675969032, "epoch": 34, "train_acc": 0.92019609258661628, "train_loss": 0.23038888333366794}
{"dev_acc": 0.67041120448878722, "dev_loss": 0.81789713857662194, "epoch": 35, "train_acc": 0.93373476909156616, "train_loss": 0.190074893847827}
{"dev_acc": 0.64621050697195148, "dev_loss": 0.87869915490071959, "epoch": 36, "train_acc": 0.93909217229792585, "train_loss": 0.17506056935032771}
{"dev_acc": 0.65964327778819354, "dev_loss": 0.88082167422648383, "epoch": 37, "train_acc": 0.94361780673168993, "train_loss": 0.16191208338587107}
{"dev_acc": 0.59890623847827562, "dev_loss": 1.4873448226550994, "epoch": 38, "train_acc": 0.93899764876416025, "train_loss": 0.16793553502066061}
{"dev_acc": 0.63831732109358064, "dev_loss": 0.75132486789620345, "epoch": 39, "train_acc": 0.91499160330512208, "train_loss": 0.24980085829635373}
{"dev_acc": 0.63777232305053644, "dev_loss": 0.75234675254406669, "epoch": 40, "train_acc": 0.92962344772444516, "train_loss": 0.19478565208758286}
{"dev_acc": 0.6540949247633, "dev_loss": 0.78271763296132646, "epoch": 41, "train_acc": 0.93382880546032199, "train_loss": 0.18307980932694348}
{"dev_acc": 0.64357467377519018, "dev_loss": 0.80027922099855331, "epoch": 42, "train_acc": 0.93941381333749918, "train_loss": 0.17335257768635401}
{"dev_acc": 0.63967792866519446, "dev_loss": 0.77700748933213093, "epoch": 43, "train_acc": 0.94394466728977189, "train_loss": 0.16146197149185965}
{"dev_acc": 0.62723805887720274, "dev_loss": 0.80651667712455877, "epoch": 44, "train_acc": 0.94701331353029539, "train_loss": 0.15341270860830539}
{"dev_acc": 0.53268401185071201, "dev_loss": 1.07932283088199, "epoch": 45, "train_acc": 0.94462364160551882, "train_loss": 0.22235118399508286}
{"dev_acc": 0.63820292914663868, "dev_loss": 0.69624744355678558, "epoch": 46, "train_acc": 0.88576648974184991, "train_loss": 0.37778035253879488}
{"dev_acc": 0.6627137344452827, "dev_loss": 0.69223521962495782, "epoch": 47, "train_acc": 0.90282610890513648, "train_loss": 0.29677902786923233}
{"dev_acc": 0.65107691383928223, "dev_loss": 0.710117572519396, "epoch": 48, "train_acc": 0.90880430091731124, "train_loss": 0.25934934614449473}
{"dev_acc": 0.6480425778450104, "dev_loss": 0.73622365761548281, "epoch": 49, "train_acc": 0.91221997670901522, "train_loss": 0.23963243016218649}
{"dev_acc": 0.64424652080368483, "dev_loss": 0.72526132573174051, "epoch": 50, "train_acc": 0.9160052677336451, "train_loss": 0.2349943280364814}
