{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.59396551949362986, "dev_loss": 0.67754648253321648, "epoch": 0, "train_acc": 0.7423746955988767, "train_loss": 0.7392647504052029}
{"dev_acc": 0.6013748637129942, "dev_loss": 0.67873464737619671, "epoch": 1, "train_acc": 0.72516014195798084, "train_loss": 0.68419346288789673}
{"dev_acc": 0.58860605805850919, "dev_loss": 0.67106402984687263, "epoch": 2, "train_acc": 0.79223017883867686, "train_loss": 0.64986314464219008}
{"dev_acc": 0.5243866164969796, "dev_loss": 0.69114059688789509, "epoch": 3, "train_acc": 0.79249680843709214, "train_loss": 0.59656239442432979}
{"dev_acc": 0.59581661935810837, "dev_loss": 0.66036034215773853, "epoch": 4, "train_acc": 0.81536003566015414, "train_loss": 0.54985864866006229}
{"dev_acc": 0.57795274606229641, "dev_loss": 0.68523093579070904, "epoch": 5, "train_acc": 0.84086037688599591, "train_loss": 0.46916650938270965}
{"dev_acc": 0.58298971028135682, "dev_loss": 0.65779468337340019, "epoch": 6, "train_acc": 0.86140357711148063, "train_loss": 0.42935095534105844}
{"dev_acc": 0.62790867999571309, "dev_loss": 0.67651293506579735, "epoch": 7, "train_acc": 0.869974327476981, "train_loss": 0.38349727179289239}
{"dev_acc": 0.64013067741202456, "dev_loss": 0.64772134580250296, "epoch": 8, "train_acc": 0.88164597869025962, "train_loss": 0.34430306871669203}
{"dev_acc": 0.64928206498855168, "dev_loss": 0.66525016804890968, "epoch": 9, "train_acc": 0.88952222507996181, "train_loss": 0.31863552828236846}
{"dev_acc": 0.63290487652991489, "dev_loss": 0.67018540868801735, "epoch": 10, "train_acc": 0.89392447791815199, "train_loss": 0.30465379767591438}
{"dev_acc": 0.65036024407892157, "dev_loss": 0.66107416745009162, "epoch": 11, "train_acc": 0.89822263726361451, "train_loss": 0.29361213263289271}
{"dev_acc": 0.66404811136482611, "dev_loss": 0.6726117377568569, "epoch": 12, "train_acc": 0.88945435452684152, "train_loss": 0.34518201867283521}
{"dev_acc": 0.66787578277275983, "dev_loss": 0.65032415883615613, "epoch": 13, "train_acc": 0.87580396467247312, "train_loss": 0.39046775076915569}
{"dev_acc": 0.66089231515106561, "dev_loss": 0.63177551369049723, "epoch": 14, "train_acc": 0.88519595329477785, "train_loss": 0.33320063336080386}
{"dev_acc": 0.65387306336834961, "dev_loss": 0.64768012114135287, "epoch": 15, "train_acc": 0.89290596146518997, "train_loss": 0.29738922512653887}
{"dev_acc": 0.65884853130649557, "dev_loss": 0.650491406409336, "epoch": 16, "train_acc": 0.89701925505702773, "train_loss": 0.27727537883498671}
{"dev_acc": 0.65906714988060333, "dev_loss": 0.66636345133052344, "epoch": 17, "train_acc": 0.90124810340776873, "train_loss": 0.26404877313960912}
{"dev_acc": 0.64118933053873228, "dev_loss": 0.68069778815177939, "epoch": 18, "train_acc": 0.90400693579581937, "train_loss": 0.25422960023625601}
{"dev_acc": 0.65889586171857861, "dev_loss": 0.6506028448098472, "epoch": 19, "train_acc": 0.90760915993298563, "train_loss": 0.24146081018335291}
{"dev_acc": 0.64964006681952946, "dev_loss": 0.65648770648320875, "epoch": 20, "train_acc": 0.90981406777741769, "train_loss": 0.24021666295991478}
{"dev_acc": 0.65561836799587037, "dev_loss": 0.64552925317548215, "epoch": 21, "train_acc": 0.91163518978169955, "train_loss": 0.23029218770451607}
{"dev_acc": 0.67542491106239033, "dev_loss": 0.66820385566513452, "epoch": 22, "train_acc": 0.91490644492092421, "train_loss": 0.22485802205473987}
{"dev_acc": 0.67564362810461875, "dev_loss": 0.63902709440195138, "epoch": 23, "train_acc": 0.91657168945215717, "train_loss": 0.21985059559177253}
{"dev_acc": 0.68500346170237802, "dev_loss": 0.65023597308234982, "epoch": 24, "train_acc": 0.91924462705925258, "train_loss": 0.21587842774777849}
{"dev_acc": 0.68442280066643579, "dev_loss": 0.65621179935988039, "epoch": 25, "train_acc": 0.9207155676878338, "train_loss": 0.21160177614715223}
{"dev_acc": 0.68178032289949897, "dev_loss": 0.68789803497825885, "epoch": 26, "train_acc": 0.92316086932899999, "train_loss": 0.20569634044254081}
{"dev_acc": 0.67346560398006527, "dev_loss": 0.66161342336064466, "epoch": 27, "train_acc": 0.92591016101185453, "train_loss": 0.2029507780930947}
{"dev_acc": 0.69735840673496541, "dev_loss": 0.64477273795221535, "epoch": 28, "train_acc": 0.92636498906185594, "train_loss": 0.19535125425686659}
{"dev_acc": 0.69921426667049713, "dev_loss": 0.6635226239949199, "epoch": 29, "train_acc": 0.92826633653473467, "train_loss": 0.19330369148335619}
{"dev_acc": 0.66811168838941282, "dev_loss": 0.64922819245839491, "epoch": 30, "train_acc": 0.92933266992812114, "train_loss": 0.19532423420909414}
{"dev_acc": 0.67704918854362117, "dev_loss": 0.68634992109478588, "epoch": 31, "train_acc": 0.93033186596213702, "train_loss": 0.19304723577889618}
{"dev_acc": 0.66412776735306533, "dev_loss": 0.69755945173424805, "epoch": 32, "train_acc": 0.93323444495315055, "train_loss": 0.18373504372260568}
{"dev_acc": 0.68269670779902036, "dev_loss": 0.73980748578573441, "epoch": 33, "train_acc": 0.93507978486442644, "train_loss": 0.17865727836107009}
{"dev_acc": 0.64903199939855671, "dev_loss": 0.72533067566109821, "epoch": 34, "train_acc": 0.93662315330303914, "train_loss": 0.17630689584547315}
{"dev_acc": 0.59849955392561205, "dev_loss": 0.78278918815444087, "epoch": 35, "train_acc": 0.92912464296855213, "train_loss": 0.2462454314114853}
