{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.56828247660997611, "dev_loss": 0.67475767327206471, "epoch": 0, "train_acc": 0.62081500214339769, "train_loss": 0.74923554251465618}
{"dev_acc": 0.52640216121303085, "dev_loss": 0.68437929770776207, "epoch": 1, "train_acc": 0.7570232909654494, "train_loss": 0.71196376107916048}
{"dev_acc": 0.54280130643522184, "dev_loss": 0.68230307847261429, "epoch": 2, "train_acc": 0.75102362417382895, "train_loss": 0.64127847457988352}
{"dev_acc": 0.57891083291712964, "dev_loss": 0.69899260518806317, "epoch": 3, "train_acc": 0.78169086382708119, "train_loss": 0.6288341557300543}
{"dev_acc": 0.58377704364404315, "dev_loss": 0.66741065148796352, "epoch": 4, "train_acc": 0.79049582524016915, "train_loss": 0.58550212315366235}
{"dev_acc": 0.60550672542880601, "dev_loss": 0.67528987941997387, "epoch": 5, "train_acc": 0.8257243941830833, "train_loss": 0.53632683806781523}
{"dev_acc": 0.57117231163748217, "dev_loss": 0.69386820601565502, "epoch": 6, "train_acc": 0.84450941735879259, "train_loss": 0.47307268134023572}
{"dev_acc": 0.60549058106688247, "dev_loss": 0.6769123497818198, "epoch": 7, "train_acc": 0.85976543319882859, "train_loss": 0.44421136284930796}
{"dev_acc": 0.63792841289504731, "dev_loss": 0.68418471661529368, "epoch": 8, "train_acc": 0.87452931378046628, "train_loss": 0.38290233459748046}
{"dev_acc": 0.65775745950736908, "dev_loss": 0.6675786089950374, "epoch": 9, "train_acc": 0.88713528187576995, "train_loss": 0.34396622591663767}
{"dev_acc": 0.64126987068637664, "dev_loss": 0.70362712309828823, "epoch": 10, "train_acc": 0.8920230801196376, "train_loss": 0.32901731300863285}
{"dev_acc": 0.62883106412622536, "dev_loss": 0.71555400220677257, "epoch": 11, "train_acc": 0.89619294822166162, "train_loss": 0.2987021793245892}
{"dev_acc": 0.64711155750159632, "dev_loss": 0.70955321086304524, "epoch": 12, "train_acc": 0.90179638907081239, "train_loss": 0.27579475537862014}
{"dev_acc": 0.61860740150280413, "dev_loss": 0.76251886715181172, "epoch": 13, "train_acc": 0.90747848950854737, "train_loss": 0.26496318280343201}
{"dev_acc": 0.5693067089621674, "dev_loss": 0.79675585472224542, "epoch": 14, "train_acc": 0.91339919483152054, "train_loss": 0.23956189536831424}
{"dev_acc": 0.54886797905797791, "dev_loss": 0.74800056990768227, "epoch": 15, "train_acc": 0.91389905053062293, "train_loss": 0.2781037663852301}
{"dev_acc": 0.62102469271425742, "dev_loss": 0.70203262753784657, "epoch": 16, "train_acc": 0.88884884442224232, "train_loss": 0.37453934137674072}
{"dev_acc": 0.62074984383046472, "dev_loss": 0.7005638365766832, "epoch": 17, "train_acc": 0.8961457774821695, "train_loss": 0.30955052394655685}
{"dev_acc": 0.60949973466817653, "dev_loss": 0.68801405520311421, "epoch": 18, "train_acc": 0.90106741205907526, "train_loss": 0.27726139595048338}
{"dev_acc": 0.60998495720831902, "dev_loss": 0.70105618677501169, "epoch": 19, "train_acc": 0.90346410909264263, "train_loss": 0.26470800183118098}
{"dev_acc": 0.60588682445637687, "dev_loss": 0.71041710541716641, "epoch": 20, "train_acc": 0.9089729838687608, "train_loss": 0.25142971820955434}
{"dev_acc": 0.61188098606111652, "dev_loss": 0.71234401129186153, "epoch": 21, "train_acc": 0.91193765571504526, "train_loss": 0.2360954372716266}
{"dev_acc": 0.62475097812078662, "dev_loss": 0.70102893361555674, "epoch": 22, "train_acc": 0.91654552107278375, "train_loss": 0.23028954963164427}
{"dev_acc": 0.63166806289854349, "dev_loss": 0.70449745269226172, "epoch": 23, "train_acc": 0.91885390498306874, "train_loss": 0.21995004011491973}
{"dev_acc": 0.62703666408858749, "dev_loss": 0.74529414357883594, "epoch": 24, "train_acc": 0.92207400489948343, "train_loss": 0.20990853085878153}
{"dev_acc": 0.60956583913107121, "dev_loss": 0.72866686925824198, "epoch": 25, "train_acc": 0.92488290507454918, "train_loss": 0.21216741419556445}
{"dev_acc": 0.63427120124439662, "dev_loss": 0.75395110182996306, "epoch": 26, "train_acc": 0.92756553777221262, "train_loss": 0.19687535675445902}
{"dev_acc": 0.60994282170240255, "dev_loss": 0.73324852782700745, "epoch": 27, "train_acc": 0.9306769919047978, "train_loss": 0.19634706467866037}
{"dev_acc": 0.60872531039450239, "dev_loss": 0.76474437583237886, "epoch": 28, "train_acc": 0.93373114605087637, "train_loss": 0.18386337458586344}
{"dev_acc": 0.6121188638417433, "dev_loss": 0.75560225533055403, "epoch": 29, "train_acc": 0.93538178906244673, "train_loss": 0.18203330536511478}
{"dev_acc": 0.62566308359609002, "dev_loss": 0.78838048835418051, "epoch": 30, "train_acc": 0.93680752902142828, "train_loss": 0.17507310979373317}
{"dev_acc": 0.58815736967923227, "dev_loss": 0.7593108966414418, "epoch": 31, "train_acc": 0.9299688407441794, "train_loss": 0.20444303162652364}
{"dev_acc": 0.56873287089349034, "dev_loss": 0.76504241515483173, "epoch": 32, "train_acc": 0.93137584375293558, "train_loss": 0.19294535206307367}
{"dev_acc": 0.57921542319183228, "dev_loss": 0.79236413006271633, "epoch": 33, "train_acc": 0.93586569436200884, "train_loss": 0.17794319455139043}
{"dev_acc": 0.62108005206557948, "dev_loss": 0.76462891272136146, "epoch": 34, "train_acc": 0.93865832085646017, "train_loss": 0.17243436594159178}
{"dev_acc": 0.63430187105038871, "dev_loss": 0.76469659419464209, "epoch": 35, "train_acc": 0.93732456239539352, "train_loss": 0.18197310030500144}
